id	unit	kind	pos	cefr	cefr_source	zipf
w:april|noun	april	word	noun	A1	cefrj	4.41
w:apron|noun	apron	word	noun	A1	cefrj	3.54
w:apt|adj	apt	word	adj	C1	cefrj	3.19
w:apt_to|verb	apt to	word	verb	C1	cefrj	0.00
w:aptitude|noun	aptitude	word	noun	C2	cefrj	2.88
w:aqua|adj	aqua	word	adj	C1	cefrj	3.10
w:aquarium|noun	aquarium	word	noun	C1	cefrj	3.34
w:arcane|adj	arcane	word	adj	C2	cefrj	2.59
w:arcanely|adv	arcanely	word	adv	C2	cefrj	0.00
w:arch|noun	arch	word	noun	B2	cefrj	3.57
w:archaeologist|noun	archaeologist	word	noun	B2	cefrj	3.17
w:archeologist|noun	archeologist	word	noun	B2	cefrj	2.61
w:archetypal|adj	archetypal	word	adj	C2	cefrj	0.00
w:archetype|noun	archetype	word	noun	C2	cefrj	2.46
w:architect|noun	architect	word	noun	B1	cefrj	3.82
w:architecture|noun	architecture	word	noun	A2	cefrj	3.65
w:archival|adj	archival	word	adj	C2	cefrj	0.00
w:arctic|adj	arctic	word	adj	B2	cefrj	3.62
w:ardor|noun	ardor	word	noun	C2	cefrj	2.36
w:ardour|noun	ardour	word	noun	C2	cefrj	0.00
w:arduous|adj	arduous	word	adj	C2	cefrj	2.83
w:arduously|adv	arduously	word	adv	C2	cefrj	0.00
w:area|noun	area	word	noun	A2	cefrj	4.94
w:arena|noun	arena	word	noun	B2	cefrj	3.72
w:argue|verb	argue	word	verb	A2	cefrj	4.29
w:argument|noun	argument	word	noun	A2	cefrj	4.24
w:arise|verb	arise	word	verb	B1	cefrj	3.59
w:aristocracy|noun	aristocracy	word	noun	B2	cefrj	3.01
w:arithmetic|noun	arithmetic	word	noun	B1	cefrj	3.07
w:arm|noun	arm	word	noun	A1	cefrj	4.76
w:arm|verb	arm	word	verb	B1	cefrj	4.76
w:armchair|noun	armchair	word	noun	A2	cefrj	3.02
w:armed|adj	armed	word	adj	A2	cefrj	4.39
w:armful|noun	armful	word	noun	B2	cefrj	0.00
w:armory|noun	armory	word	noun	C2	cefrj	3.17
w:armoury|noun	armoury	word	noun	C2	cefrj	2.71
w:army|noun	army	word	noun	B1	cefrj	4.96
w:around|adv	around	word	adv	A2	cefrj	5.81
w:around|prep	around	word	prep	A1	cefrj	5.81
w:arouse|verb	arouse	word	verb	B2	cefrj	3.12
w:arrange|verb	arrange	word	verb	B1	cefrj	4.27
w:arrangement|noun	arrangement	word	noun	B1	cefrj	3.97
w:arrest|noun	arrest	word	noun	B1	cefrj	4.81
w:arrest|verb	arrest	word	verb	B1	cefrj	4.81
w:arrival|noun	arrival	word	noun	B1	cefrj	4.04
w:arrive|verb	arrive	word	verb	A1	cefrj	4.43
w:arrogant|adj	arrogant	word	adj	B2	cefrj	3.90
w:arrow|noun	arrow	word	noun	B1	cefrj	4.02
w:art|noun	art	word	noun	A1	cefrj	4.87
w:artery|noun	artery	word	noun	B2	cefrj	3.65
w:article|noun	article	word	noun	A1	cefrj	4.30
w:articulate|adj	articulate	word	adj	C2	cefrj	3.10
w:articulate|verb	articulate	word	verb	B2	cefrj	3.10
w:articulation|noun	articulation	word	noun	C2	cefrj	0.00
w:artifact|noun	artifact	word	noun	C2	cefrj	3.34
w:artifice|noun	artifice	word	noun	C2	cefrj	0.00
w:artificial|adj	artificial	word	adj	A2	cefrj	3.80
w:artificially|adv	artificially	word	adv	B2	cefrj	2.87
w:artist|noun	artist	word	noun	B1	cefrj	4.54
w:artistic|adj	artistic	word	adj	B1	cefrj	3.75
w:artistically|adv	artistically	word	adv	C1	cefrj	2.53
w:artistry|noun	artistry	word	noun	B2	cefrj	2.80
w:as|conj	as	word	conj	A2	cefrj	6.39
w:as|prep	as	word	prep	A1	cefrj	6.39
w:ash|noun	ash	word	noun	B2	cefrj	4.06
w:ashamed|adj	ashamed	word	adj	B1	cefrj	4.49
w:aside|adv	aside	word	adv	B1	cefrj	4.46
w:ask|verb	ask	word	verb	A1	cefrj	5.69
w:asleep|adj	asleep	word	adj	A2	cefrj	4.71
w:aspect|noun	aspect	word	noun	B1	cefrj	3.70
w:aspiration|noun	aspiration	word	noun	B2	cefrj	2.74
w:aspire|verb	aspire	word	verb	B2	cefrj	3.05
w:aspirin|noun	aspirin	word	noun	B1	cefrj	3.70
w:assault|noun	assault	word	noun	B2	cefrj	4.29
w:assemble|verb	assemble	word	verb	B2	cefrj	3.56
w:assembly|noun	assembly	word	noun	B2	cefrj	3.81
w:assert|verb	assert	word	verb	B2	cefrj	3.01
w:assertion|noun	assertion	word	noun	C1	cefrj	2.58
w:assess|verb	assess	word	verb	B2	cefrj	3.38
w:assessment|noun	assessment	word	noun	B2	cefrj	3.57
w:assign|verb	assign	word	verb	B1	cefrj	3.41
w:assignment|noun	assignment	word	noun	B1	cefrj	4.12
w:assimilate|verb	assimilate	word	verb	C2	cefrj	2.73
w:assimilation|noun	assimilation	word	noun	C2	cefrj	2.50
w:assist|verb	assist	word	verb	B1	cefrj	3.91
w:assistance|noun	assistance	word	noun	B1	cefrj	4.03
w:assistant|adj	assistant	word	adj	A2	cefrj	4.53
w:assistant|noun	assistant	word	noun	B1	cefrj	4.53
w:associate|verb	associate	word	verb	B1	cefrj	3.94
w:association|noun	association	word	noun	A2	cefrj	3.99
w:assume|verb	assume	word	verb	B1	cefrj	4.49
w:assumption|noun	assumption	word	noun	B2	cefrj	3.53
w:assurance|noun	assurance	word	noun	B2	cefrj	3.24
w:assure|verb	assure	word	verb	B2	cefrj	4.31
w:astonish|verb	astonish	word	verb	B2	cefrj	2.53
w:astonished|adj	astonished	word	adj	B2	cefrj	3.18
w:astonishing|adj	astonishing	word	adj	B2	cefrj	3.59
w:astonishment|noun	astonishment	word	noun	B2	cefrj	2.62
w:astray|adv	astray	word	adv	C1	cefrj	3.35
w:astringent|noun	astringent	word	noun	C2	cefrj	0.00
w:astronaut|noun	astronaut	word	noun	A2	cefrj	3.76
w:astronomer|noun	astronomer	word	noun	B1	cefrj	3.08
w:astronomy|noun	astronomy	word	noun	B2	cefrj	3.24
w:at|prep	at	word	prep	A1	cefrj	6.53
w:athlete|noun	athlete	word	noun	A2	cefrj	3.68
w:athletic|adj	athletic	word	adj	B1	cefrj	3.54
w:athleticism|noun	athleticism	word	noun	C2	cefrj	0.00
w:athletics|noun	athletics	word	noun	B2	cefrj	2.87
w:atlantic|adj	atlantic	word	adj	B1	cefrj	3.91
w:atmosphere|noun	atmosphere	word	noun	B1	cefrj	4.21
w:atmospheric|adj	atmospheric	word	adj	C1	cefrj	3.24
w:atom|noun	atom	word	noun	A2	cefrj	3.58
w:atomic|adj	atomic	word	adj	B1	cefrj	3.74
w:attach|verb	attach	word	verb	B1	cefrj	3.50
w:attached|adj	attached	word	adj	B2	cefrj	4.13
w:attachment|noun	attachment	word	noun	B1	cefrj	3.33
w:attack|noun	attack	word	noun	A2	cefrj	4.99
w:attack|verb	attack	word	verb	A2	cefrj	4.99
w:attain|verb	attain	word	verb	B1	cefrj	3.15
w:attainable|adj	attainable	word	adj	B2	cefrj	0.00
w:attainment|noun	attainment	word	noun	B2	cefrj	0.00
w:attempt|noun	attempt	word	noun	A2	cefrj	4.33
w:attempt|verb	attempt	word	verb	B1	cefrj	4.33
w:attend|verb	attend	word	verb	B1	cefrj	4.26
w:attendance|noun	attendance	word	noun	B2	cefrj	3.42
w:attention|noun	attention	word	noun	A2	cefrj	4.96
w:attentive|adj	attentive	word	adj	B2	cefrj	3.16
w:attentively|adv	attentively	word	adv	B2	cefrj	2.43
w:attitude|noun	attitude	word	noun	A2	cefrj	4.37
w:attract|verb	attract	word	verb	B1	cefrj	3.85
w:attraction|noun	attraction	word	noun	B1	cefrj	3.75
w:attractive|adj	attractive	word	adj	A2	cefrj	4.25
w:attractiveness|noun	attractiveness	word	noun	B2	cefrj	2.37
w:attribute|noun	attribute	word	noun	B2	cefrj	2.97
w:attribute|verb	attribute	word	verb	B2	cefrj	2.97
w:attributive|adj	attributive	word	adj	C2	cefrj	0.00
w:attrition|noun	attrition	word	noun	C2	cefrj	2.41
w:attuned|adj	attuned	word	adj	C2	cefrj	2.47
w:atypical|adj	atypical	word	adj	B2	cefrj	2.55
w:aubergine|noun	aubergine	word	noun	B2	cefrj	0.00
w:audience|noun	audience	word	noun	A2	cefrj	4.62
w:audio|adj	audio	word	adj	A2	cefrj	3.71
w:audit|noun	audit	word	noun	B2	cefrj	3.25
w:audit|verb	audit	word	verb	C2	cefrj	3.25
w:audition|noun	audition	word	noun	B2	cefrj	4.06
w:august|noun	august	word	noun	A1	cefrj	4.17
w:aunt|noun	aunt	word	noun	A1	cefrj	4.80
w:austere|adj	austere	word	adj	C2	cefrj	2.65
w:austerely|adv	austerely	word	adv	C2	cefrj	0.00
w:austerity|noun	austerity	word	noun	C2	cefrj	2.68
w:authenticity|noun	authenticity	word	noun	C2	cefrj	3.07
w:author|noun	author	word	noun	A2	cefrj	3.94
w:authorise|verb	authorise	word	verb	B2	cefrj	2.52
w:authoritative|adj	authoritative	word	adj	B2	cefrj	2.60
w:authority|noun	authority	word	noun	B1	cefrj	4.35
w:authorize|verb	authorize	word	verb	B2	cefrj	3.21
w:automate|verb	automate	word	verb	C2	cefrj	0.00
w:automatic|adj	automatic	word	adj	A2	cefrj	3.83
w:automatic|verb	automatic	word	verb	C1	cefrj	3.83
w:automatically|adv	automatically	word	adv	A2	cefrj	3.68
w:autonomous|adj	autonomous	word	adj	C2	cefrj	2.83
w:autonomously|adv	autonomously	word	adv	C2	cefrj	0.00
w:autopilot|noun	autopilot	word	noun	C2	cefrj	2.96
w:autumn|noun	autumn	word	noun	A1	cefrj	3.90
w:auxiliary|adj	auxiliary	word	adj	B1	cefrj	3.26
w:availability|noun	availability	word	noun	B2	cefrj	2.75
w:available|adj	available	word	adj	B1	cefrj	4.45
w:avenue|noun	avenue	word	noun	B1	cefrj	4.06
w:average|adj	average	word	adj	A2	cefrj	4.22
w:average|noun	average	word	noun	A2	cefrj	4.22
w:averse|adj	averse	word	adj	C2	cefrj	2.56
w:avian|adj	avian	word	adj	C2	cefrj	2.51
w:avid|adj	avid	word	adj	C1	cefrj	2.81
w:avoid|verb	avoid	word	verb	A2	cefrj	4.51
w:await|verb	await	word	verb	B2	cefrj	3.67
w:awake|adj	awake	word	adj	A1	cefrj	4.45
w:award|noun	award	word	noun	A2	cefrj	4.14
w:award|verb	award	word	verb	B1	cefrj	4.14
w:aware|adj	aware	word	adj	B1	cefrj	4.61
w:awareness|noun	awareness	word	noun	B1	cefrj	3.50
w:away|adv	away	word	adv	A1	cefrj	5.89
w:awe|noun	awe	word	noun	B2	cefrj	3.44
w:awe|verb	awe	word	verb	C1	cefrj	3.44
w:awesome|adj	awesome	word	adj	B1	cefrj	4.78
w:awful|adj	awful	word	adj	A2	cefrj	4.71
w:awkward|adj	awkward	word	adj	B1	cefrj	4.23
w:ax|noun	ax	word	noun	B2	cefrj	3.53
w:axe|noun	axe	word	noun	B2	cefrj	3.81
w:axiom|noun	axiom	word	noun	C2	cefrj	0.00
w:axiomatic|adj	axiomatic	word	adj	C2	cefrj	0.00
w:axis|noun	axis	word	noun	B2	cefrj	3.31
w:babble|verb	babble	word	verb	C2	cefrj	2.96
w:baby|noun	baby	word	noun	A1	cefrj	5.60
w:babysit|verb	babysit	word	verb	B1	cefrj	3.43
w:babysitter|noun	babysitter	word	noun	B1	cefrj	3.67
w:back|adj	back	word	adj	A2	cefrj	6.29
w:back|adv	back	word	adv	A1	cefrj	6.29
w:back|noun	back	word	noun	A1	cefrj	6.29
w:back|verb	back	word	verb	B1	cefrj	6.29
w:backache|noun	backache	word	noun	B1	cefrj	2.42
w:background|noun	background	word	noun	A2	cefrj	4.34
w:backpack|noun	backpack	word	noun	B1	cefrj	3.73
w:backpacker|noun	backpacker	word	noun	B1	cefrj	0.00
w:backpacking|noun	backpacking	word	noun	B1	cefrj	2.58
w:backup|noun	backup	word	noun	B2	cefrj	4.21
w:backward|adv	backward	word	adv	B2	cefrj	3.43
w:backwards|adv	backwards	word	adv	B2	cefrj	4.07
w:backyard|noun	backyard	word	noun	B2	cefrj	3.86
w:bacon|noun	bacon	word	noun	B1	cefrj	4.06
w:bad|adj	bad	word	adj	A1	cefrj	5.71
w:bad_tempered|adj	bad-tempered	word	adj	B2	cefrj	2.60
w:badge|noun	badge	word	noun	B2	cefrj	4.10
w:badly|adv	badly	word	adv	A2	cefrj	4.48
w:badminton|noun	badminton	word	noun	A2	cefrj	2.87
w:bag|noun	bag	word	noun	A1	cefrj	4.98
w:baggage|noun	baggage	word	noun	B1	cefrj	3.69
w:bake|verb	bake	word	verb	A2	cefrj	3.79
w:baker|noun	baker	word	noun	B1	cefrj	4.10
w:bakery|noun	bakery	word	noun	B1	cefrj	3.63
w:balance|noun	balance	word	noun	B1	cefrj	4.28
w:balance|verb	balance	word	verb	B2	cefrj	4.28
w:balanced|adj	balanced	word	adj	B2	cefrj	3.41
w:balcony|noun	balcony	word	noun	A2	cefrj	3.87
w:bald|adj	bald	word	adj	B1	cefrj	3.95
w:bald|verb	bald	word	verb	C1	cefrj	3.95
w:baldly|adv	baldly	word	adv	C1	cefrj	0.00
w:balky|adj	balky	word	adj	B2	cefrj	0.00
w:ball|noun	ball	word	noun	A1	cefrj	4.93
w:ballad|noun	ballad	word	noun	B2	cefrj	3.21
w:ballet|noun	ballet	word	noun	B2	cefrj	3.90
w:balloon|noun	balloon	word	noun	A2	cefrj	3.96
w:ballot|noun	ballot	word	noun	B2	cefrj	3.27
w:ban|noun	ban	word	noun	B2	cefrj	3.66
w:ban|verb	ban	word	verb	B2	cefrj	3.66
w:banana|noun	banana	word	noun	A1	cefrj	4.01
w:band|noun	band	word	noun	A1	cefrj	4.73
w:bandage|noun	bandage	word	noun	B1	cefrj	3.52
w:bang|noun	bang	word	noun	B1	cefrj	4.47
w:bang|verb	bang	word	verb	B1	cefrj	4.47
w:banish|verb	banish	word	verb	C2	cefrj	3.22
w:banishment|noun	banishment	word	noun	C2	cefrj	2.76
w:bank|noun	bank	word	noun	A1	cefrj	4.92
w:bank|verb	bank	word	verb	A2	cefrj	4.92
w:bank_account|noun	bank account	word	noun	B1	cefrj	0.00
w:banker|noun	banker	word	noun	B2	cefrj	3.71
w:banking|noun	banking	word	noun	A2	cefrj	3.55
w:bankrupt|verb	bankrupt	word	verb	B2	cefrj	3.66
w:bankruptcy|noun	bankruptcy	word	noun	B2	cefrj	3.43
w:bar|noun	bar	word	noun	A1	cefrj	4.93
w:bar|verb	bar	word	verb	B1	cefrj	4.93
w:barbecue|noun	barbecue	word	noun	A2	cefrj	3.87
w:barbecue|verb	barbecue	word	verb	B1	cefrj	3.87
w:barber|noun	barber	word	noun	A2	cefrj	3.72
w:barbershop|noun	barbershop	word	noun	B2	cefrj	3.06
w:bare|adj	bare	word	adj	B1	cefrj	3.97
w:bare|verb	bare	word	verb	B2	cefrj	3.97
w:barely|adv	barely	word	adv	B1	cefrj	4.54
w:bargain|noun	bargain	word	noun	A2	cefrj	4.01
w:bargain|verb	bargain	word	verb	B2	cefrj	4.01
w:bark|noun	bark	word	noun	B1	cefrj	3.81
w:bark|verb	bark	word	verb	B2	cefrj	3.81
w:barley|noun	barley	word	noun	B2	cefrj	3.18
w:barman|noun	barman	word	noun	B1	cefrj	3.01
w:barn|noun	barn	word	noun	B2	cefrj	4.10
w:barometer|noun	barometer	word	noun	B2	cefrj	2.73
w:baroque|adj	baroque	word	adj	C2	cefrj	2.85
w:barrel|noun	barrel	word	noun	B1	cefrj	4.00
w:barren|adj	barren	word	adj	B2	cefrj	3.42
w:barrier|noun	barrier	word	noun	B2	cefrj	3.78
w:bartender|noun	bartender	word	noun	B2	cefrj	3.87
w:base|noun	base	word	noun	A2	cefrj	4.61
w:base|verb	base	word	verb	B1	cefrj	4.61
w:baseball|noun	baseball	word	noun	A1	cefrj	4.29
w:basement|noun	basement	word	noun	B1	cefrj	4.31
w:basic|adj	basic	word	adj	A2	cefrj	4.22
w:basically|adv	basically	word	adv	A2	cefrj	4.56
w:basin|noun	basin	word	noun	B1	cefrj	3.34
w:basis|noun	basis	word	noun	B1	cefrj	4.09
w:basket|noun	basket	word	noun	A2	cefrj	4.04
w:basketball|noun	basketball	word	noun	A1	cefrj	4.11
w:bat|noun	bat	word	noun	A1	cefrj	4.26
w:bat|verb	bat	word	verb	B1	cefrj	4.26
w:batch|noun	batch	word	noun	A2	cefrj	3.66
w:bath|noun	bath	word	noun	A1	cefrj	4.50
w:bathe|verb	bathe	word	verb	B1	cefrj	3.57
w:bathhouse|noun	bathhouse	word	noun	B2	cefrj	2.85
w:bathroom|noun	bathroom	word	noun	A1	cefrj	4.73
w:batter|noun	batter	word	noun	C1	cefrj	3.54
w:batter|verb	batter	word	verb	C1	cefrj	3.54
w:battered|adj	battered	word	adj	C1	cefrj	3.29
w:battery|noun	battery	word	noun	A2	cefrj	4.11
w:battle|noun	battle	word	noun	B1	cefrj	4.77
w:battlefield|noun	battlefield	word	noun	B2	cefrj	3.75
w:bauble|noun	bauble	word	noun	C2	cefrj	2.49
w:bay|noun	bay	word	noun	A2	cefrj	4.34
w:beach|noun	beach	word	noun	A1	cefrj	4.71
w:beagle|noun	beagle	word	noun	B2	cefrj	2.97
w:beak|noun	beak	word	noun	B2	cefrj	3.37
w:beam|noun	beam	word	noun	B2	cefrj	4.02
w:bean|noun	bean	word	noun	A1	cefrj	3.89
w:bear|noun	bear	word	noun	A1	cefrj	4.83
w:bear|verb	bear	word	verb	A2	cefrj	4.83
w:beard|noun	beard	word	noun	B1	cefrj	4.13
w:bearded|adj	bearded	word	adj	C1	cefrj	3.24
w:bearing|noun	bearing	word	noun	B2	cefrj	3.88
w:beast|noun	beast	word	noun	B1	cefrj	4.40
w:beat|noun	beat	word	noun	B2	cefrj	5.09
w:beat|verb	beat	word	verb	B1	cefrj	5.09
w:beautiful|adj	beautiful	word	adj	A1	cefrj	5.44
w:beautifully|adv	beautifully	word	adv	B1	cefrj	3.85
w:beautify|verb	beautify	word	verb	B2	cefrj	0.00
w:beauty|noun	beauty	word	noun	A2	cefrj	4.71
w:beaver|noun	beaver	word	noun	B1	cefrj	3.60
w:because|conj	because	word	conj	A1	cefrj	6.08
w:because_of|prep	because of	word	prep	B1	cefrj	0.00
w:become|verb	become	word	verb	A1	cefrj	5.25
w:bed|noun	bed	word	noun	A1	cefrj	5.26
w:bedroom|noun	bedroom	word	noun	A1	cefrj	4.51
w:bedside|noun	bedside	word	noun	B1	cefrj	3.34
w:bee|noun	bee	word	noun	A1	cefrj	4.11
w:beef|noun	beef	word	noun	A1	cefrj	4.24
w:beer|noun	beer	word	noun	A2	cefrj	4.83
w:before|adv	before	word	adv	A1	cefrj	5.90
w:before|conj	before	word	conj	A2	cefrj	5.90
w:before|prep	before	word	prep	A1	cefrj	5.90
w:beforehand|adv	beforehand	word	adv	C1	cefrj	3.42
w:beg|verb	beg	word	verb	A2	cefrj	4.71
w:begin|verb	begin	word	verb	A1	cefrj	4.77
w:beginner|noun	beginner	word	noun	A2	cefrj	3.24
w:beginning|noun	beginning	word	noun	A2	cefrj	4.84
w:beguiling|adj	beguiling	word	adj	C1	cefrj	2.42
w:beguilingly|adv	beguilingly	word	adv	C1	cefrj	0.00
w:behalf|noun	behalf	word	noun	B1	cefrj	4.21
w:behave|verb	behave	word	verb	B1	cefrj	4.31
w:behavior|noun	behavior	word	noun	A2	cefrj	4.32
w:behaviour|noun	behaviour	word	noun	A2	cefrj	3.96
w:behest|noun	behest	word	noun	C2	cefrj	2.71
w:behind|adv	behind	word	adv	A1	cefrj	5.31
w:behind|prep	behind	word	prep	A1	cefrj	5.31
w:being|noun	being	word	noun	A2	cefrj	5.73
w:belief|noun	belief	word	noun	B1	cefrj	4.00
w:believably|adv	believably	word	adv	C1	cefrj	0.00
w:believe|verb	believe	word	verb	A1	cefrj	5.75
w:bell|noun	bell	word	noun	A1	cefrj	4.77
w:belligerence|noun	belligerence	word	noun	C2	cefrj	0.00
w:belligerent|adj	belligerent	word	adj	C2	cefrj	2.71
w:bellow|verb	bellow	word	verb	B2	cefrj	2.64
w:belly|noun	belly	word	noun	A2	cefrj	4.20
w:belong|verb	belong	word	verb	A2	cefrj	4.63
w:belongings|noun	belongings	word	noun	B2	cefrj	3.62
w:beloved|adj	beloved	word	adj	B1	cefrj	4.35
w:below|adv	below	word	adv	A1	cefrj	4.46
w:below|prep	below	word	prep	A1	cefrj	4.46
w:belt|noun	belt	word	noun	A2	cefrj	4.34
w:bench|noun	bench	word	noun	A2	cefrj	4.01
w:bend|noun	bend	word	noun	B2	cefrj	4.13
w:bend|verb	bend	word	verb	A2	cefrj	4.13
w:beneath|prep	beneath	word	prep	B1	cefrj	4.18
w:beneficial|adj	beneficial	word	adj	B2	cefrj	3.24
w:beneficiary|noun	beneficiary	word	noun	C2	cefrj	3.07
w:benefit|noun	benefit	word	noun	B1	cefrj	4.21
w:benefit|verb	benefit	word	verb	B2	cefrj	4.21
w:benevolence|noun	benevolence	word	noun	B2	cefrj	2.78
w:benevolent|adj	benevolent	word	adj	B2	cefrj	3.15
w:benign|adj	benign	word	adj	C1	cefrj	3.14
w:benignly|adv	benignly	word	adv	C1	cefrj	0.00
w:bent|adj	bent	word	adj	B1	cefrj	3.91
w:bequeath|verb	bequeath	word	verb	C1	cefrj	2.83
w:bereft|adj	bereft	word	adj	C2	cefrj	2.67
w:bereftly|adv	bereftly	word	adv	C2	cefrj	0.00
w:berry|noun	berry	word	noun	B2	cefrj	3.59
w:beside|prep	beside	word	prep	A1	cefrj	4.21
w:besides|adv	besides	word	adv	A2	cefrj	4.86
w:besides|prep	besides	word	prep	B1	cefrj	4.86
w:besiege|verb	besiege	word	verb	C2	cefrj	0.00
w:best|adj	best	word	adj	A1	cefrj	5.63
w:best|adv	best	word	adv	A1	cefrj	5.63
w:bestow|verb	bestow	word	verb	B2	cefrj	3.10
w:bestseller|noun	bestseller	word	noun	B2	cefrj	2.85
w:bet|verb	bet	word	verb	B1	cefrj	5.10
w:betray|verb	betray	word	verb	B2	cefrj	4.09
w:better|adj	better	word	adj	A1	cefrj	5.86
w:better|adv	better	word	adv	A2	cefrj	5.86
w:between|prep	between	word	prep	A1	cefrj	5.32
w:bewilder|verb	bewilder	word	verb	B2	cefrj	0.00
w:bewilderment|noun	bewilderment	word	noun	B2	cefrj	0.00
w:beyond|prep	beyond	word	prep	A2	cefrj	4.68
w:bicycle|noun	bicycle	word	noun	A1	cefrj	3.91
w:bid|verb	bid	word	verb	B2	cefrj	4.09
w:bidding|noun	bidding	word	noun	B2	cefrj	3.66
w:big|adj	big	word	adj	A1	cefrj	5.76
w:bike|noun	bike	word	noun	A1	cefrj	4.52
w:bikini|noun	bikini	word	noun	B2	cefrj	3.57
w:bilingual|adj	bilingual	word	adj	B1	cefrj	2.52
w:bill|noun	bill	word	noun	A2	cefrj	4.96
w:bill|verb	bill	word	verb	B1	cefrj	4.96
w:billiards|noun	billiards	word	noun	C1	cefrj	2.89
w:billion|noun	billion	word	noun	B2	cefrj	4.31
w:bin|noun	bin	word	noun	B1	cefrj	4.01
w:bind|verb	bind	word	verb	B2	cefrj	3.59
w:bio|noun	bio	word	noun	B2	cefrj	3.24
w:biochemistry|noun	biochemistry	word	noun	B1	cefrj	2.64
w:biography|noun	biography	word	noun	B1	cefrj	3.18
w:biological|adj	biological	word	adj	B2	cefrj	3.85
w:biology|noun	biology	word	noun	B1	cefrj	3.70
w:biotechnology|noun	biotechnology	word	noun	B2	cefrj	0.00
w:bird|noun	bird	word	noun	A1	cefrj	4.72
w:birdcage|noun	birdcage	word	noun	B2	cefrj	2.42
w:birth|noun	birth	word	noun	A1	cefrj	4.60
w:birthday|noun	birthday	word	noun	A1	cefrj	5.00
w:birthplace|noun	birthplace	word	noun	B2	cefrj	3.09
w:biscuit|noun	biscuit	word	noun	A1	cefrj	3.59
w:bishop|noun	bishop	word	noun	B1	cefrj	4.21
w:bit|noun	bit	word	noun	A2	cefrj	5.55
w:bite|noun	bite	word	noun	A2	cefrj	4.58
w:bite|verb	bite	word	verb	B1	cefrj	4.58
w:bitter|adj	bitter	word	adj	B1	cefrj	4.13
w:bitterly|adv	bitterly	word	adv	B2	cefrj	2.98
w:bizarre|adj	bizarre	word	adj	B2	cefrj	3.85
w:black|adj	black	word	adj	A1	cefrj	5.23
w:black|noun	black	word	noun	A1	cefrj	5.23
w:blackboard|noun	blackboard	word	noun	A2	cefrj	3.01
w:blade|noun	blade	word	noun	B2	cefrj	4.14
w:blame|noun	blame	word	noun	B1	cefrj	4.79
w:blame|verb	blame	word	verb	A2	cefrj	4.79
w:blandishment|noun	blandishment	word	noun	C2	cefrj	0.00
w:blank|adj	blank	word	adj	A1	cefrj	3.98
w:blanket|noun	blanket	word	noun	A2	cefrj	4.07
w:blankness|noun	blankness	word	noun	C1	cefrj	0.00
w:blast|noun	blast	word	noun	B2	cefrj	4.28
w:blast|verb	blast	word	verb	B2	cefrj	4.28
w:blaze|noun	blaze	word	noun	B2	cefrj	3.43
w:blaze|verb	blaze	word	verb	B2	cefrj	3.43
w:bleed|verb	bleed	word	verb	B1	cefrj	3.99
w:blend|noun	blend	word	noun	B2	cefrj	3.68
w:blend|verb	blend	word	verb	B1	cefrj	3.68
w:bless|verb	bless	word	verb	B1	cefrj	4.51
w:blessing|noun	blessing	word	noun	B1	cefrj	4.09
w:blight|noun	blight	word	noun	C2	cefrj	2.82
w:blight|verb	blight	word	verb	C2	cefrj	2.82
w:blind|adj	blind	word	adj	B1	cefrj	4.68
w:blindly|adv	blindly	word	adv	B2	cefrj	3.28
w:blindness|noun	blindness	word	noun	B2	cefrj	3.26
w:blink|verb	blink	word	verb	B2	cefrj	3.73
w:bliss|noun	bliss	word	noun	C1	cefrj	3.67
w:blister|noun	blister	word	noun	C1	cefrj	2.90
w:blister|verb	blister	word	verb	C1	cefrj	2.90
w:blithely|adv	blithely	word	adv	C1	cefrj	0.00
w:blitz|noun	blitz	word	noun	C2	cefrj	3.14
w:blitz|verb	blitz	word	verb	C2	cefrj	3.14
w:block|noun	block	word	noun	A1	cefrj	4.55
w:block|verb	block	word	verb	B1	cefrj	4.55
w:blockbuster|noun	blockbuster	word	noun	C1	cefrj	2.95
w:blog|noun	blog	word	noun	B1	cefrj	3.65
w:blogger|noun	blogger	word	noun	B1	cefrj	2.80
w:blonde|adj	blonde	word	adj	A2	cefrj	4.12
w:blood|noun	blood	word	noun	A2	cefrj	5.31
w:bloodstream|noun	bloodstream	word	noun	B2	cefrj	3.18
w:bloody|adj	bloody	word	adj	B2	cefrj	4.87
w:bloody|adv	bloody	word	adv	B2	cefrj	4.87
w:bloom|noun	bloom	word	noun	A2	cefrj	3.86
w:bloom|verb	bloom	word	verb	C1	cefrj	3.86
w:blooming|adj	blooming	word	adj	B2	cefrj	3.31
w:blossom|noun	blossom	word	noun	B2	cefrj	3.70
w:blow|noun	blow	word	noun	A2	cefrj	4.91
w:blow|verb	blow	word	verb	A1	cefrj	4.91
w:blubber|noun	blubber	word	noun	C2	cefrj	2.79
w:blubbery|adj	blubbery	word	adj	C2	cefrj	0.00
w:blue|adj	blue	word	adj	A1	cefrj	4.98
w:blue|noun	blue	word	noun	A1	cefrj	4.98
w:blur|verb	blur	word	verb	B2	cefrj	3.44
w:blurb|noun	blurb	word	noun	C2	cefrj	0.00
w:blurt|noun	blurt	word	noun	B2	cefrj	2.72
w:blush|noun	blush	word	noun	B1	cefrj	3.42
w:blush|verb	blush	word	verb	B2	cefrj	3.42
w:board|noun	board	word	noun	A1	cefrj	4.83
w:board|verb	board	word	verb	B1	cefrj	4.83
w:board_game|noun	board game	word	noun	A2	cefrj	0.00
